,size,total_sqft,bath,balcony,price,site_location,price_per_sq_ft
8982,2.0,1140.0,2.0,1.0,60.0,Pirangut,5263.1578947368425
8983,3.0,1750.0,2.0,2.0,89.0,Pirangut,5085.714285714285
8984,2.0,1315.0,2.0,2.0,69.5,Pirangut,5285.171102661597
8985,1.0,950.0,1.0,1.0,40.0,Pirangut,4210.526315789473
8986,3.0,1703.0,3.0,2.0,125.0,Pirangut,7339.988256018791
8987,2.0,1290.0,2.0,2.0,71.95,Pirangut,5577.519379844961
8988,2.0,1225.0,2.0,1.0,67.48,Pirangut,5508.571428571428
8989,3.0,1450.0,3.0,3.0,55.0,Pirangut,3793.103448275862
8990,2.0,1600.0,2.0,2.0,110.0,Pirangut,6875.0
8991,2.0,880.0,2.0,1.0,35.0,Pirangut,3977.2727272727275
8992,2.0,1140.0,2.0,1.0,42.0,Pirangut,3684.2105263157896
8993,4.0,1140.0,4.0,1.0,90.0,Pirangut,7894.736842105263
8994,1.0,630.0,1.0,1.0,40.5,Pirangut,6428.571428571428
8995,1.0,600.0,1.0,1.0,17.0,Pirangut,2833.3333333333335
8996,2.0,1130.0,2.0,2.0,85.0,Pirangut,7522.123893805309
8997,2.0,1150.0,2.0,2.0,42.0,Pirangut,3652.1739130434785
8998,2.0,1452.19,2.0,1.0,100.0,Pirangut,6886.151261198604
8999,2.0,1108.0,2.0,0.0,66.46,Pirangut,5998.194945848375
9000,5.0,2400.0,5.0,2.0,235.0,Pirangut,9791.666666666666
9001,3.0,1505.0,2.0,2.0,42.0,Pirangut,2790.6976744186045
9002,3.0,1200.0,2.0,3.0,110.0,Pirangut,9166.666666666666
9003,2.0,1260.0,2.0,1.0,60.0,Pirangut,4761.9047619047615
9004,3.0,1800.0,3.0,3.0,65.0,Pirangut,3611.1111111111113
9005,3.0,1750.0,3.0,1.0,130.0,Pirangut,7428.571428571428
9006,4.0,3335.0,4.0,3.0,300.0,Pirangut,8995.502248875562
9007,3.0,1726.0,3.0,2.0,81.99,Pirangut,4750.289687137891
9008,2.0,1223.0,2.0,1.0,60.0,Pirangut,4905.968928863451
9009,3.0,3035.0,5.0,3.0,220.0,Pirangut,7248.764415156507
9010,2.0,925.0,2.0,2.0,63.0,Pirangut,6810.810810810811
9011,3.0,1350.0,3.0,1.0,71.55,Pirangut,5300.0
9012,2.0,633.0,1.0,1.0,18.0,Pirangut,2843.6018957345973
9013,2.0,1194.0,2.0,2.0,45.0,Pirangut,3768.8442211055276
9014,3.0,1300.0,2.0,2.0,55.0,Pirangut,4230.7692307692305
9015,3.0,2254.0,3.0,2.0,170.0,Pirangut,7542.147293700089
9016,3.0,1602.0,2.0,1.0,170.0,Pirangut,10611.735330836455
9017,2.0,1108.0,2.0,1.0,87.48,Pirangut,7895.306859205776
9018,2.0,1160.0,2.0,2.0,36.54,Pirangut,3150.0
9019,4.0,1200.0,4.0,2.0,145.0,Pirangut,12083.333333333334
9020,3.0,1200.0,3.0,3.0,225.0,Pirangut,18750.0
9021,2.0,1100.0,2.0,3.0,93.0,Pirangut,8454.545454545454
9022,3.0,1360.0,2.0,1.0,59.27,Pirangut,4358.088235294118
9023,3.0,1965.0,4.0,2.0,132.0,Pirangut,6717.557251908397
9024,6.0,600.0,6.0,2.0,75.0,Prabhat Road,12500.0
9025,2.0,1115.0,2.0,1.0,61.0,Prabhat Road,5470.85201793722
9026,3.0,600.0,4.0,0.0,99.0,Prabhat Road,16500.0
9027,2.0,1100.0,2.0,2.0,68.0,Prabhat Road,6181.818181818182
9028,4.0,1200.0,3.0,1.0,210.0,Prabhat Road,17500.0
9029,3.0,1808.0,4.0,0.0,80.0,Prabhat Road,4424.778761061947
9030,3.0,1776.0,3.0,1.0,190.0,Prabhat Road,10698.198198198199
9031,2.0,864.0,2.0,0.0,45.0,Prabhat Road,5208.333333333333
9032,3.0,2077.0,3.0,3.0,175.0,Prabhat Road,8425.613866153106
9033,2.0,1330.0,2.0,1.0,64.0,Prabhat Road,4812.0300751879695
9034,6.0,1200.0,6.0,3.0,160.0,Prabhat Road,13333.333333333334
9035,2.0,1235.0,2.0,1.0,75.0,Prabhat Road,6072.8744939271255
9036,4.0,3746.0,6.0,1.0,375.0,Prabhat Road,10010.6780565937
9037,3.0,1550.0,3.0,3.0,52.45,Prabhat Road,3383.8709677419356
9038,2.0,1200.0,2.0,1.0,60.0,Prabhat Road,5000.0
9039,1.0,656.0,1.0,1.0,34.77,Prabhat Road,5300.304878048782
9040,4.0,4000.0,4.0,2.0,630.0,Prabhat Road,15750.0
9041,2.0,1200.0,2.0,3.0,42.0,Prabhat Road,3500.0
9042,2.0,1286.0,2.0,2.0,69.0,Prabhat Road,5365.47433903577
9043,2.0,1300.0,2.0,2.0,82.0,Prabhat Road,6307.692307692308
9044,2.0,1155.0,2.0,1.0,69.18,Prabhat Road,5989.6103896103905
9045,2.0,1170.0,2.0,3.0,34.0,Prabhat Road,2905.982905982906
9046,3.0,2000.0,3.0,2.0,120.0,Prabhat Road,6000.0
9047,3.0,1220.0,3.0,1.0,56.0,Prabhat Road,4590.163934426229
9048,4.0,1355.0,3.0,0.0,135.0,Prabhat Road,9963.09963099631
9049,2.0,1260.0,2.0,3.0,120.0,Prabhat Road,9523.809523809523
9050,2.0,1432.0,2.0,2.0,68.0,Prabhat Road,4748.6033519553075
9051,4.0,4689.0,4.0,1.0,488.0,Prabhat Road,10407.336319044573
9052,3.0,1885.0,3.0,3.0,90.0,Prabhat Road,4774.535809018567
9053,3.0,1480.0,2.0,2.0,125.0,Prabhat Road,8445.945945945947
9054,2.0,1145.0,2.0,1.0,41.21,Prabhat Road,3599.126637554585
9055,3.0,2072.0,4.0,2.0,155.0,Prabhat Road,7480.694980694981
9056,3.0,1744.0,4.0,1.0,210.0,Prabhat Road,12041.284403669724
9057,3.0,1700.0,3.0,3.0,120.0,Prabhat Road,7058.823529411765
9058,2.0,1090.0,2.0,2.0,45.0,Prabhat Road,4128.440366972477
9059,2.0,1200.0,2.0,0.0,34.0,Prabhat Road,2833.3333333333335
9060,2.0,1220.0,2.0,2.0,42.0,Prabhat Road,3442.622950819672
9061,4.0,4000.0,4.0,2.0,225.0,Prabhat Road,5625.0
9062,2.0,1245.0,2.0,2.0,110.0,Prabhat Road,8835.341365461847
9063,2.0,1322.0,2.0,1.0,61.99,Prabhat Road,4689.10741301059
9064,2.0,1400.0,2.0,1.0,100.0,Prabhat Road,7142.857142857143
9065,4.0,2500.0,3.0,2.0,120.0,Prabhat Road,4800.0
9066,1.0,700.0,1.0,1.0,31.2,Prabhat Road,4457.142857142857
9067,2.0,1080.0,2.0,1.0,62.0,Prabhat Road,5740.740740740741
9068,4.0,3016.0,4.0,3.0,230.0,Prabhat Road,7625.994694960213
9069,2.0,845.0,2.0,1.0,29.0,Prabhat Road,3431.9526627218934
9070,4.0,1000.0,4.0,2.0,120.0,Prabhat Road,12000.0
9071,3.0,1787.0,3.0,2.0,120.0,Prabhat Road,6715.165081141578
9072,2.0,1246.0,2.0,1.0,64.5,Prabhat Road,5176.565008025682
9073,2.0,1400.0,1.0,1.0,80.0,Prabhat Road,5714.285714285715
9074,3.0,1616.0,3.0,0.0,95.0,Prabhat Road,5878.712871287129
9075,3.0,675.0,2.0,0.0,148.0,Prabhat Road,21925.925925925927
9076,3.0,1135.0,2.0,2.0,39.73,Prabhat Road,3500.440528634361
9077,4.0,2485.0,4.0,2.0,198.0,Prabhat Road,7967.806841046277
9078,4.0,1350.0,4.0,2.0,160.0,Prabhat Road,11851.851851851852
9079,3.0,1500.0,2.0,0.0,97.0,Prabhat Road,6466.666666666667
9080,2.0,1090.0,2.0,2.0,38.15,Prabhat Road,3500.0
9081,2.0,1404.0,2.0,1.0,70.0,Prabhat Road,4985.754985754986
9082,3.0,1107.0,2.0,1.0,43.0,Prabhat Road,3884.3721770551037
9083,3.0,1513.0,3.0,1.0,103.0,Prabhat Road,6807.666886979511
9084,2.0,1180.0,2.0,2.0,57.0,Prabhat Road,4830.5084745762715
9085,2.0,1305.0,2.0,1.0,70.0,Prabhat Road,5363.984674329502
9086,4.0,2774.0,4.0,3.0,197.0,Prabhat Road,7101.658255227109
9087,5.0,1666.0,4.0,1.0,150.0,Prabhat Road,9003.60144057623
9088,4.0,600.0,5.0,2.0,75.0,Prabhat Road,12500.0
9089,3.0,1200.0,2.0,1.0,65.0,Prabhat Road,5416.666666666667
9090,5.0,2700.0,4.0,2.0,125.0,Prabhat Road,4629.62962962963
9091,4.0,750.0,2.0,0.0,110.0,Prabhat Road,14666.666666666666
9092,4.0,2400.0,4.0,1.0,88.0,Prabhat Road,3666.6666666666665
9093,3.0,1313.0,3.0,1.0,96.0,Prabhat Road,7311.500380807312
9094,2.0,1045.0,2.0,2.0,48.0,Prabhat Road,4593.301435406698
9095,4.0,1440.0,4.0,1.0,240.0,Prabhat Road,16666.666666666668
9096,2.0,1040.0,2.0,1.0,68.0,Prabhat Road,6538.461538461538
9097,3.0,2400.0,3.0,2.0,290.0,Prabhat Road,12083.333333333334
9098,3.0,1213.0,2.0,2.0,41.39,Prabhat Road,3412.201154163232
9099,1.0,525.0,1.0,1.0,25.0,Prabhat Road,4761.9047619047615
9100,3.0,1523.0,2.0,2.0,53.4,Prabhat Road,3506.2376887721603
9101,2.0,1349.0,2.0,2.0,78.0,Prabhat Road,5782.060785767235
9102,2.0,1252.0,2.0,1.0,92.0,Prabhat Road,7348.242811501597
9103,3.0,1553.0,3.0,2.0,83.09,Prabhat Road,5350.289761751449
9104,3.0,1220.0,3.0,2.0,56.0,Prabhat Road,4590.163934426229
9105,2.0,545.0,1.0,1.0,35.0,Prabhat Road,6422.018348623853
9106,3.0,2450.0,3.0,3.0,330.0,Prabhat Road,13469.387755102041
9107,3.0,1150.0,2.0,1.0,75.0,Prabhat Road,6521.739130434783
9108,4.0,4800.0,6.0,2.0,420.0,Prabhat Road,8750.0
9109,3.0,1435.0,3.0,3.0,70.0,Prabhat Road,4878.048780487805
9110,2.0,1220.0,2.0,2.0,54.89,Prabhat Road,4499.180327868852
9111,1.0,425.0,1.0,0.0,20.03,Prabhat Road,4712.941176470588
9112,2.0,1300.0,2.0,1.0,79.0,Prabhat Road,6076.923076923077
9113,3.0,1936.0,3.0,1.0,131.0,Prabhat Road,6766.528925619835
9114,3.0,1010.0,2.0,1.0,45.0,Prabhat Road,4455.445544554455
9115,2.0,1030.0,2.0,1.0,46.5,Prabhat Road,4514.563106796117
9116,2.0,950.0,2.0,2.0,50.0,Prabhat Road,5263.1578947368425
9117,3.0,2182.0,3.0,2.0,72.04,Prabhat Road,3301.5582034830436
9118,3.0,1550.0,2.0,2.0,65.0,Prabhat Road,4193.548387096775
9119,2.0,1100.0,2.0,1.0,45.0,Prabhat Road,4090.909090909091
9120,1.0,1050.0,1.0,1.0,44.0,Prabhat Road,4190.476190476191
9121,5.0,1200.0,4.0,1.0,70.0,Prabhat Road,5833.333333333333
9122,4.0,1500.0,4.0,3.0,185.0,Prabhat Road,12333.333333333334
9123,3.0,1360.0,2.0,1.0,64.99,Prabhat Road,4778.676470588234
9124,2.0,985.0,2.0,2.0,62.0,Prabhat Road,6294.416243654822
9125,2.0,1302.0,2.0,1.0,66.0,Prabhat Road,5069.124423963133
9126,2.0,1236.0,2.0,1.0,58.0,Prabhat Road,4692.556634304207
9127,2.0,1140.0,2.0,3.0,45.0,Prabhat Road,3947.3684210526317
9128,3.0,1500.0,3.0,2.0,75.5,Prabhat Road,5033.333333333333
9129,3.0,52272.0,2.0,1.0,140.0,Prabhat Road,267.82981328435875
9130,3.0,1452.0,3.0,3.0,56.5,Prabhat Road,3891.184573002755
9131,3.0,1804.0,3.0,1.0,115.0,Prabhat Road,6374.7228381374725
9132,2.0,1005.0,2.0,1.0,36.68,Prabhat Road,3649.7512437810947
9133,2.0,1020.0,2.0,2.0,48.45,Prabhat Road,4750.0
9134,3.0,1240.0,2.0,1.0,79.0,Prabhat Road,6370.967741935484
9135,2.0,1095.0,2.0,2.0,55.85,Prabhat Road,5100.456621004566
9136,2.0,1200.0,2.0,1.0,50.0,Prabhat Road,4166.666666666667
9137,2.0,1175.0,2.0,2.0,82.5,Prabhat Road,7021.276595744681
9138,3.0,1750.0,3.0,2.0,150.0,Prabhat Road,8571.42857142857
9139,4.0,2500.0,5.0,2.0,245.0,Prabhat Road,9800.0
9140,2.0,1510.0,2.0,3.0,80.0,Prabhat Road,5298.013245033113
9141,3.0,1275.0,2.0,2.0,95.0,Prabhat Road,7450.980392156863
9142,2.0,1194.0,2.0,2.0,47.0,Prabhat Road,3936.348408710218
9143,4.0,1200.0,4.0,2.0,200.0,Prabhat Road,16666.666666666668
9144,1.0,500.0,1.0,1.0,17.5,Prabhat Road,3500.0
9145,3.0,1583.0,3.0,3.0,109.0,Prabhat Road,6885.6601389766265
9146,4.0,4750.0,6.0,1.0,948.0,Prabhat Road,19957.894736842107
9147,2.0,1000.0,2.0,2.0,32.0,Prabhat Road,3200.0
9148,3.0,1500.0,3.0,2.0,75.0,Prabhat Road,5000.0
9149,3.0,2500.0,3.0,3.0,340.0,Prabhat Road,13600.0
9150,3.0,1550.0,3.0,3.0,72.5,Prabhat Road,4677.419354838709
9151,2.0,1200.0,2.0,0.0,35.0,Prabhat Road,2916.6666666666665
9152,7.0,2800.0,7.0,2.0,125.0,Prabhat Road,4464.285714285715
9153,4.0,1200.0,4.0,2.0,125.0,Prabhat Road,10416.666666666666
9154,3.0,1600.0,3.0,0.0,80.0,Pune Railway Station,5000.0
9155,1.0,589.0,1.0,1.0,29.0,Pune Railway Station,4923.599320882852
9156,1.0,400.0,1.0,1.0,14.0,Pune Railway Station,3500.0
9157,2.0,1027.0,2.0,2.0,44.0,Pune Railway Station,4284.323271665044
9158,3.0,2700.0,3.0,2.0,150.0,Pune Railway Station,5555.555555555556
9159,1.0,615.0,1.0,1.0,46.0,Pune Railway Station,7479.674796747968
9160,3.0,1654.0,3.0,2.0,100.0,Pune Railway Station,6045.949214026602
9161,3.0,1680.0,3.0,2.0,150.0,Pune Railway Station,8928.57142857143
9162,4.0,600.0,3.0,1.0,97.0,Pune Railway Station,16166.666666666666
9163,3.0,500.0,3.0,2.0,100.0,Pune Railway Station,20000.0
9164,3.0,1430.0,2.0,2.0,54.0,Pune Railway Station,3776.2237762237764
9165,3.0,1425.0,2.0,2.0,75.0,Pune Railway Station,5263.1578947368425
9166,2.0,1155.0,2.0,1.0,64.0,Pune Railway Station,5541.1255411255415
9167,2.0,1295.0,2.0,2.0,43.9,Pune Railway Station,3389.96138996139
9168,4.0,1800.0,3.0,2.0,190.0,Pune Railway Station,10555.555555555555
9169,3.0,600.0,4.0,1.0,100.0,Pune Railway Station,16666.666666666668
9170,4.0,3252.0,5.0,3.0,335.0,Pune Railway Station,10301.353013530135
9171,2.0,1150.0,2.0,2.0,55.0,Pune Railway Station,4782.608695652174
9172,3.0,1665.0,3.0,2.0,74.9,Pune Railway Station,4498.498498498499
9173,2.0,1007.0,2.0,1.0,67.0,Pune Railway Station,6653.4260178748755
9174,3.0,3450.0,5.0,2.0,260.0,Pune Railway Station,7536.231884057971
9175,3.0,1500.0,2.0,2.0,62.0,Pune Railway Station,4133.333333333333
9176,2.0,1160.0,2.0,2.0,46.39,Pune Railway Station,3999.137931034483
9177,2.0,1075.0,2.0,2.0,58.0,Pune Railway Station,5395.3488372093025
9178,2.0,1155.0,2.0,3.0,59.95,Pune Railway Station,5190.476190476191
9179,6.0,1000.0,6.0,1.0,69.0,Pune Railway Station,6900.0
9180,3.0,1354.0,3.0,1.0,85.86,Pune Railway Station,6341.211225997045
9181,3.0,1350.0,3.0,0.0,60.0,Pune Railway Station,4444.444444444444
9182,2.0,1030.0,2.0,1.0,60.0,Pune Railway Station,5825.242718446602
9183,1.0,711.0,1.0,1.0,38.0,Pune Railway Station,5344.585091420535
9184,2.0,1115.0,2.0,2.0,50.0,Pune Railway Station,4484.304932735426
9185,3.0,2180.0,4.0,3.0,180.0,Pune Railway Station,8256.880733944954
9186,2.0,860.0,2.0,2.0,65.5,Pune Railway Station,7616.279069767442
9187,9.0,2300.0,8.0,1.0,210.0,Pune Railway Station,9130.434782608696
9188,2.0,1232.0,2.0,2.0,45.0,Pune Railway Station,3652.5974025974024
9189,4.0,1800.0,3.0,0.0,180.0,Pune Railway Station,10000.0
9190,5.0,1200.0,5.0,1.0,139.0,Pune Railway Station,11583.333333333334
9191,3.0,2072.0,4.0,2.0,160.0,Pune Railway Station,7722.007722007722
9192,2.0,1451.0,2.0,1.0,87.0,Pune Railway Station,5995.864920744314
9193,2.0,1172.0,2.0,2.0,82.0,Pune Railway Station,6996.587030716723
9194,3.0,1530.0,2.0,2.0,60.0,Pune Railway Station,3921.5686274509803
9195,3.0,1730.0,3.0,3.0,139.0,Pune Railway Station,8034.682080924856
9196,3.0,1610.0,2.0,2.0,115.0,Pune Railway Station,7142.857142857143
9197,3.0,1621.0,3.0,3.0,72.0,Pune Railway Station,4441.702652683529
9198,2.0,1342.0,2.0,1.0,72.0,Pune Railway Station,5365.126676602086
9199,2.0,1100.0,2.0,1.0,45.0,Pune Railway Station,4090.909090909091
9200,4.0,2425.0,4.0,3.0,173.0,Pune Railway Station,7134.020618556701
9201,3.0,1355.0,2.0,1.0,61.0,Pune Railway Station,4501.845018450184
9202,2.0,1000.0,2.0,1.0,44.5,Pune Railway Station,4450.0
9203,2.0,302.0,2.0,1.0,25.0,Pune Railway Station,8278.14569536424
9204,4.0,1600.0,3.0,1.0,165.0,Pune Railway Station,10312.5
9205,2.0,1250.0,2.0,1.0,55.55,Pune Railway Station,4444.0
9206,2.0,1505.0,2.0,2.0,90.0,Pune Railway Station,5980.066445182724
9207,2.0,1276.0,2.0,2.0,45.0,Pune Railway Station,3526.6457680250783
9208,3.0,1420.0,3.0,1.0,66.0,Pune Railway Station,4647.887323943662
9209,4.0,2800.0,4.0,3.0,155.0,Pune Railway Station,5535.714285714285
9210,2.0,1315.0,2.0,1.0,85.0,Pune Railway Station,6463.878326996198
9211,4.0,2689.0,6.0,2.0,245.0,Pune Railway Station,9111.193752324285
9212,3.0,1795.0,3.0,2.0,140.0,Pune Railway Station,7799.442896935933
9213,3.0,1538.0,3.0,1.0,107.0,Pune Railway Station,6957.087126137842
9214,4.0,1632.0,3.0,1.0,128.0,Pune Railway Station,7843.137254901961
9215,3.0,1692.0,3.0,2.0,83.0,Pune Railway Station,4905.437352245863
9216,6.0,1800.0,8.0,1.0,175.0,Pune Railway Station,9722.222222222223
9217,2.0,985.0,2.0,1.0,63.0,Pune Railway Station,6395.9390862944165
9218,4.0,900.0,4.0,1.0,70.0,Pune Railway Station,7777.777777777777
9219,3.0,1586.0,3.0,2.0,90.0,Pune Railway Station,5674.653215636822
9220,2.0,1418.0,2.0,2.0,106.0,Pune Railway Station,7475.317348377997
9221,3.0,2215.0,4.0,2.0,160.0,Pune Railway Station,7223.476297968397
9222,6.0,2500.0,6.0,1.0,88.0,Pune Railway Station,3520.0
9223,2.0,1150.0,2.0,1.0,53.11,Pune Railway Station,4618.260869565217
9224,4.0,1200.0,4.0,2.0,250.0,Pune Railway Station,20833.333333333332
9225,2.0,1200.0,2.0,1.0,62.0,Pune Railway Station,5166.666666666667
9226,2.0,726.0,2.0,1.0,31.0,Pune Railway Station,4269.972451790633
9227,8.0,1200.0,7.0,2.0,350.0,Pune Railway Station,29166.666666666668
9228,4.0,3126.0,5.0,3.0,345.0,Pune Railway Station,11036.468330134358
9229,4.0,1800.0,3.0,0.0,120.0,Pune Railway Station,6666.666666666667
9230,3.0,1690.0,3.0,2.0,116.0,Pune Railway Station,6863.905325443787
9231,2.0,950.0,2.0,1.0,52.0,Pune Railway Station,5473.684210526316
9232,2.0,1110.0,2.0,3.0,53.0,Pune Railway Station,4774.774774774774
9233,2.0,600.0,2.0,1.0,72.0,Pune Railway Station,12000.0
9234,2.0,994.0,2.0,2.0,45.0,Pune Railway Station,4527.162977867203
9235,4.0,4111.0,4.0,1.0,370.0,Pune Railway Station,9000.243249817562
9236,2.0,1020.0,2.0,1.0,37.0,Pune Railway Station,3627.450980392157
9237,3.0,2500.0,3.0,3.0,350.0,Pune Railway Station,14000.0
9238,2.0,1150.0,2.0,2.0,39.0,Pune Railway Station,3391.304347826087
9239,2.0,1370.0,2.0,1.0,70.0,Pune Railway Station,5109.489051094891
9240,3.0,1677.0,3.0,2.0,98.0,Pune Railway Station,5843.768634466309
9241,2.0,700.0,2.0,1.0,35.0,Pune Railway Station,5000.0
9242,2.0,1260.0,2.0,2.0,49.5,Pune Railway Station,3928.5714285714284
9243,4.0,4500.0,4.0,0.0,150.0,Pune Railway Station,3333.3333333333335
9244,3.0,1710.0,2.0,2.0,90.63,Pune Railway Station,5300.0
9245,3.0,1991.0,4.0,2.0,100.0,Pune Railway Station,5022.601707684581
9246,5.0,1730.0,5.0,2.0,75.0,Pune Railway Station,4335.260115606937
9247,2.0,1000.0,2.0,2.0,44.0,Pune Railway Station,4400.0
9248,2.0,1200.0,2.0,0.0,90.0,Pune Railway Station,7500.0
9249,3.0,1411.0,2.0,2.0,60.0,Pune Railway Station,4252.303330970943
9250,2.0,1375.0,2.0,1.0,105.0,Pune Railway Station,7636.363636363636
9251,2.0,1012.0,2.0,1.0,54.59,Pune Railway Station,5394.268774703557
9252,2.0,1100.0,2.0,1.0,50.0,Pune Railway Station,4545.454545454545
9253,4.0,2880.0,3.0,2.0,211.0,Pune Railway Station,7326.388888888889
9254,3.0,1650.0,3.0,2.0,85.0,Pune Railway Station,5151.515151515152
9255,2.0,1186.0,2.0,3.0,65.0,Pune Railway Station,5480.607082630691
9256,2.0,1100.0,2.0,3.0,58.0,Pune Railway Station,5272.727272727273
9257,3.0,2600.0,4.0,1.0,135.0,Pune Railway Station,5192.307692307692
9258,2.0,900.0,2.0,0.0,55.0,Pune Railway Station,6111.111111111111
9259,2.0,1085.0,2.0,1.0,43.4,Pune Railway Station,4000.0
9260,2.0,1280.0,2.0,2.0,52.0,Pune Railway Station,4062.5
9261,1.0,450.0,1.0,1.0,18.0,Pune Railway Station,4000.0
9262,1.0,550.0,1.0,1.0,17.0,Pune Railway Station,3090.909090909091
9263,3.0,1560.0,2.0,2.0,98.0,Pune Railway Station,6282.051282051282
9264,3.0,1930.0,3.0,3.0,75.0,Pune Railway Station,3886.0103626943005
9265,3.0,1294.0,2.0,2.0,52.0,Pune Railway Station,4018.5471406491497
9266,2.0,1128.0,2.0,1.0,65.4,Pune Railway Station,5797.8723404255325
9267,3.0,2666.0,3.0,1.0,230.0,Pune Railway Station,8627.156789197299
9268,3.0,1450.0,2.0,1.0,65.0,Pune Railway Station,4482.758620689655
9269,4.0,1500.0,4.0,1.0,105.0,Pune Railway Station,7000.0
9270,2.0,1070.0,2.0,2.0,32.99,Pune Railway Station,3083.177570093458
9271,2.0,1005.0,2.0,1.0,39.77,Pune Railway Station,3957.213930348259
9272,3.0,1950.0,4.0,2.0,120.0,Pune Railway Station,6153.846153846154
9273,2.0,1100.0,2.0,2.0,50.0,Pune Railway Station,4545.454545454545
9274,2.0,1315.0,2.0,2.0,70.0,Pune Railway Station,5323.19391634981
9275,3.0,1653.0,3.0,3.0,93.0,Pune Railway Station,5626.134301270417
9276,4.0,2733.0,5.0,2.0,259.0,Pune Railway Station,9476.765459202341
9277,3.0,1315.0,2.0,2.0,49.0,Pune Railway Station,3726.235741444867
9278,2.0,1170.0,2.0,2.0,40.0,Pune Railway Station,3418.803418803419
9279,3.0,1843.0,3.0,2.0,96.2,Pune Railway Station,5219.750406945198
9280,2.0,1152.0,2.0,1.0,42.0,Pune Railway Station,3645.8333333333335
9281,2.0,1216.0,2.0,1.0,75.0,Pune Railway Station,6167.763157894737
9282,1.0,994.0,2.0,0.0,54.67,Pune Railway Station,5500.0
9283,2.0,920.0,2.0,1.0,41.5,Rasta Peth,4510.869565217391
9284,2.0,1140.0,2.0,2.0,50.66,Rasta Peth,4443.859649122807
9285,3.0,1360.0,2.0,3.0,61.2,Rasta Peth,4500.0
9286,3.0,1590.0,2.0,3.0,85.0,Rasta Peth,5345.911949685535
9287,2.0,1057.0,2.0,1.0,35.0,Rasta Peth,3311.2582781456954
9288,2.0,1470.0,2.0,2.0,86.0,Rasta Peth,5850.340136054422
9289,3.0,1900.0,2.0,2.0,180.0,Rasta Peth,9473.684210526315
9290,1.0,515.0,1.0,1.0,25.0,Rasta Peth,4854.368932038835
9291,2.0,975.0,2.0,1.0,24.86,Rasta Peth,2549.74358974359
9292,2.0,1102.0,2.0,2.0,53.67,Rasta Peth,4870.235934664247
9293,2.0,734.0,2.0,1.0,22.0,Rasta Peth,2997.275204359673
9294,3.0,1550.0,2.0,1.0,89.0,Rasta Peth,5741.935483870968
9295,3.0,2006.8,4.0,2.0,196.0,Rasta Peth,9766.792904125972
9296,3.0,1780.0,3.0,0.0,110.0,Rasta Peth,6179.775280898876
9297,4.0,2790.0,4.0,3.0,198.0,Rasta Peth,7096.774193548387
9298,3.0,1625.0,2.0,2.0,145.0,Rasta Peth,8923.076923076924
9299,3.0,1735.0,3.0,2.0,70.0,Rasta Peth,4034.5821325648417
9300,2.0,1160.0,2.0,2.0,52.2,Rasta Peth,4500.0
9301,8.0,1200.0,7.0,3.0,250.0,Rasta Peth,20833.333333333332
9302,3.0,1200.0,3.0,1.0,74.0,Rasta Peth,6166.666666666667
9303,2.0,1194.0,2.0,2.0,47.0,Rasta Peth,3936.348408710218
9304,2.0,1162.0,2.0,1.0,59.9,Rasta Peth,5154.9053356282275
9305,3.0,1455.0,3.0,3.0,75.0,Rasta Peth,5154.639175257732
9306,2.0,1097.0,2.0,1.0,33.82,Rasta Peth,3082.9535095715587
9307,4.0,2500.0,5.0,2.0,181.0,Rasta Peth,7240.0
9308,2.0,1150.0,2.0,0.0,70.0,Rasta Peth,6086.95652173913
9309,2.0,1296.0,2.0,1.0,89.0,Rasta Peth,6867.283950617284
9310,3.0,1370.0,2.0,2.0,90.0,Rasta Peth,6569.343065693431
9311,3.0,1675.0,3.0,3.0,62.0,Rasta Peth,3701.492537313433
9312,3.0,1100.0,3.0,1.0,50.0,Rasta Peth,4545.454545454545
9313,2.0,955.0,1.0,2.0,34.01,Rasta Peth,3561.256544502618
9314,1.0,1075.0,1.0,0.0,19.5,Rasta Peth,1813.953488372093
9315,2.0,1200.0,2.0,1.0,68.0,Rasta Peth,5666.666666666667
9316,2.0,1110.0,2.0,2.0,38.85,Rasta Peth,3500.0
9317,2.0,1125.0,2.0,1.0,54.0,Rasta Peth,4800.0
9318,2.0,1196.0,2.0,2.0,40.54,Rasta Peth,3389.632107023411
9319,2.0,1095.0,2.0,1.0,45.0,Rasta Peth,4109.58904109589
9320,3.0,1365.0,2.0,2.0,75.08,Rasta Peth,5500.3663003663005
9321,3.0,1460.0,3.0,2.0,70.0,Rasta Peth,4794.520547945205
9322,2.0,1000.0,2.0,1.0,46.0,Rasta Peth,4600.0
9323,8.0,1500.0,10.0,3.0,165.0,Rasta Peth,11000.0
9324,4.0,3309.0,4.0,3.0,325.0,Rasta Peth,9821.698398307646
9325,2.0,1187.0,2.0,2.0,58.0,Rasta Peth,4886.2679022746415
9326,2.0,1116.0,2.0,1.0,50.0,Rasta Peth,4480.286738351255
9327,3.0,1000.0,2.0,1.0,41.0,Rasta Peth,4100.0
9328,3.0,1976.0,3.0,3.0,65.21,Rasta Peth,3300.101214574898
9329,3.0,1427.0,2.0,1.0,130.0,Rasta Peth,9110.021023125439
9330,2.0,1146.0,2.0,1.0,53.8,Rasta Peth,4694.5898778359515
9331,2.0,1200.0,2.0,2.0,50.0,Rasta Peth,4166.666666666667
9332,1.0,700.0,1.0,1.0,35.0,Rasta Peth,5000.0
